source	target	category	domain	source_tag	status	scope	notes
Silence	沉默	T.GAME.TALENT	talents	talent name	existing	global
Stunning Blow	震慑打击	T.GAME.TALENT	talents	talent name	existing	core
Sunshield	太阳护盾	T.GAME.TALENT	talents	talent name	existing	core
Tumble	翻筋斗	T.GAME.TALENT	talents	talent name	existing	core
Vault	撑杆跳	T.GAME.TALENT	talents	talent name	existing	core
Warshout	战争怒吼	T.GAME.TALENT	talents	talent name	existing	core
Mind Sear	心灵灼烧	T.GAME.TALENT	talents	talent name	preferred	core	sear 指灼烧；技能机制虽为射线，名称不增译“光束”
Psychic Lobotomy	心灵脑叶切除	T.GAME.TALENT	talents	talent name	preferred	core	与技能日志中的 lobotomy 统一
Slumber	沉睡	T.GAME.TALENT	talents	talent name	preferred	core	技能名；指睡眠状态，不是催眠动作
Thought-Forms	思维形态	T.GAME.TALENT	talents	talent name	preferred	core	技能名及同系技能前缀统一
Trance of Purity	净化入定	T.GAME.TALENT	talents	talent name	preferred	core	Trance 技能系列
Trance of Well-Being	康健入定	T.GAME.TALENT	talents	talent name	preferred	core	Trance 技能系列
Trance of Focus	专注入定	T.GAME.TALENT	talents	talent name	preferred	core	Trance 技能系列
Deep Trance	深度入定	T.GAME.TALENT	talents	talent name	preferred	core	Trance 技能系列
Constrict	压迫	T.GAME.TALENT	talents	talent name	review	core	1.8beta 已统一为“缠绕”，保留此行作为历史译法
Constrict	缠绕	T.GAME.TALENT	talents	talent name	preferred	core	1.8beta 在技能名、状态和战斗日志中统一使用
Dread	噩灵	T.GAME.TALENT	talents	talent name	preferred	core	召唤物名称；与恐惧类普通文本区分
Dreadmaster	噩灵之王	T.GAME.TALENT	talents	talent name	preferred	core	Dread 的升级召唤物
Infusion: Wild	纹身：野性	T.GAME.TALENT	talents	talent name	preferred	core	1.8beta 统一 Wild infusion 的译名
Infusion: Wild Growth	纹身：野性生长	T.GAME.TALENT	talents	talent name	preferred	core	与 1.8beta 统一为“野性生长”
Rune: Acid Wave	符文：酸浪	T.GAME.TALENT	talents	talent name	preferred	core	与 1.8beta 统一为“酸浪”
Rune: Biting Gale	符文：冰风	T.GAME.TALENT	talents	talent name	preferred	core	与 1.8beta 统一为“冰风”
Rune: Dissipation	符文：消散	T.GAME.TALENT	talents	talent name	preferred	core	与 1.8beta 统一为“消散”
Rune: Manasurge	符文：法力涌动	T.GAME.TALENT	talents	talent name	preferred	core	与 1.8beta 统一为“法力涌动”
Shockwave Bomb	冲击波炸弹	T.GAME.TALENT	talents	talent name	preferred	core	比“烈性炸弹”更准确地对应 shockwave
Forced Gestalt	强制格式塔	T.GAME.TALENT	talents	talent name	existing	dlc	Embers of Rage 技能名；表示将格式塔强加于敌人，并非“强力”
Electron Incantation	电子咒式	T.GAME.TALENT	talents	talent name	existing	dlc	Embers of Rage 科技法术技能名；与同名状态统一
Resolve	坚定意志	T.GAME.TALENT	talents	talent name	existing	core	反魔技能名；与同名临时效果及状态日志统一
Slime Roots	史莱姆根须	T.GAME.TALENT	talents	talent name	preferred	core	史莱姆系位移技能名；roots 指钻入地下的根须，避免与 Tentacle Grab 的触须混淆
Cosmic Cycle	宇宙圈	T.GAME.TALENT	talents	talent name	preferred	core	时空系天赋名及机制称谓；描述中统一不用“宇宙轮回”
Polarity Shift	极性转换	T.GAME.TALENT	talents	talent name	preferred	core	宇宙圈极性切换天赋；polarity 译作“极性”，不是“奇点”
Polarity Bolt	极性飞弹	T.GAME.TALENT	talents	_t	preferred	core	极性转换触发的追踪飞弹；与 Polarity Shift 的“极性”统一
Temporal Hounds	时空猎犬	T.GAME.TALENT	talents	talent type	preferred	core	时空系召唤技能类别及生物称谓；统一不用“时空猎狗”
Manifold	多态	T.GAME.TALENT	talents	talent type	preferred	core	多态武器触发的被动效果类别；区别于 Spacetime Folding“时空折叠”
Age Manipulation	年龄操纵	T.GAME.TALENT	talents	talent type	preferred	core	操纵生物年龄的时空技能类别，不泛化为“时光操纵”
paradox	紊乱	T.GAME.TALENT	talents	talent type	preferred	core	时空技能类别名；资源数值在其他语境使用“紊乱值”
two-handed maiming	双手重创	T.GAME.TALENT	talents	talent type	preferred	core	双手武器致残系技能类别；区别于 two-handed assault“双手战技”
Haste of the Doomed	末日加速	T.GAME.TALENT	talents	talent name	preferred	dlc	Ashes of Urh'Rok 魔化精灵种族技能；保留 of the Doomed 限定，不缩写为“加速”
Mental Tyranny	心灵暴政	T.GAME.TALENT	talents	talent name	preferred	core	意志系奥义技能名；Tyranny 表示以意志统治一切，不译作“灵魂之怒”
Retch	腐秽呕吐	T.GAME.TALENT	talents	talent name	preferred	core	食尸鬼种族技能；在地面制造呕吐区域，治疗不死族并伤害其他生物
Gnaw	啃噬	T.GAME.TALENT	talents	talent name	preferred	core	食尸鬼近战技能及召唤物能力；与技能描述中的啃咬动作保持一致
Lich Regeneration	巫妖再生	T.GAME.TALENT	talents	tformat	preferred	core	不死之躯死亡选项；强调身体再生至满生命，不泛化为普通复活
Moment of Prescience	预知时刻	T.GAME.TALENT	talents	talent name	preferred	core	短暂将意识完全收束于当下并强化侦测、闪避与命中；Moment 不译作“门”
Gather the Threads	聚拢时间线	T.GAME.TALENT	talents	talent name	preferred	core	从其他时间线聚集能量的时空技能；Threads 指多条时间线，不译作“螺旋”
Temporal Wake	时空尾迹	T.GAME.TALENT	talents	talent name	preferred	core	传送经过路径留下的时空尾迹；Wake 指尾迹而非“苏醒”
Spin Fate	命运之丝	T.GAME.TALENT	talents	talent name	preferred	core	受击时叠加、提高闪避与豁免的增益；单层效果值与层数需明确区分
Uppercut	上勾拳	T.GAME.TALENT	talents	talent name	preferred	core	终结技名称及动作日志；按拳击术语统一使用“勾拳”，不写作“钩拳”
Lord of Skulls	骷髅王	T.GAME.TALENT	talents	talent name	preferred	core	亡灵随从强化技能；与正文、状态日志及职业变体统一，不写作“骷髅之王”
Eldritch Stone	奥术岩盾	T.GAME.TALENT	talents	talent name	preferred	core	岩石守卫护盾技能；吸收伤害并在结束时将失衡值转化为奥术爆炸，不漏译 Eldritch
Rain of Spikes	岩刺之雨	T.GAME.TALENT	talents	talent name	preferred	core	水晶分身的大范围流血技能；统一技能名与 Power Core 说明，不写作“尖刺之雨”
Arcane Amplification Drone	奥术增幅装置	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 奥术技能生成的伤害增幅装置；统一技能名、效果名、说明及小写运行时条目，不写作“增福装置”
Cleansing Flames	净化之焰	T.GAME.TALENT	talents	talent name	preferred	core	净化者站在火焰地形中触发的持续净化效果；统一技能名、状态名、说明及获得日志，不写作“净化之炎”
Corrupting Strike	腐化打击	T.GAME.TALENT	talents	talent name	preferred	core	疫病双持攻击技能，先腐化目标、移除自然持续效果再以双武器攻击；统一技能名、使用条件日志及同名状态，不写作“黑暗连击”
Chromatic Fury	多彩之怒	T.GAME.TALENT	talents	talent name	preferred	core	高等龙族被动技能，强化多种伤害、抗性与抗性穿透；与 Chromatic Resonance、Chromatic Resistance 的“多彩”译法统一，不引入原文没有的天龙概念
Indiscernible Anatomyblabla	难以辨认的解剖结构	T.GAME.TALENT	talents	talent name	preferred	core	软泥身体技能；上游名称带有残留占位后缀 blabla，按内部器官融合、解剖结构模糊的实际语境翻译，不误写成仅指骨骼
Darkest Light	至暗之光	T.GAME.TALENT	talents	talent name	preferred	core	堕落太阳系日蚀技能；同时造成光系与暗影伤害并在两者间转换敌方伤害，不误写为“无尽黑暗”
Cloaking Device	隐形装置	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 蒸汽科技技能；利用披风上的反射镜获得潜行强度，不译作含义模糊的“屏蔽设备”
Explosive Steam Engine	爆炸蒸汽引擎	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 战争机械技能；投掷会爆炸的不稳定蒸汽引擎，保持名词性技能名并同步后续说明中的引用
Hymn of Detection	侦测圣诗	T.GAME.TALENT	talents	talent name	preferred	core	月亮圣诗技能；提高潜行与隐形侦测、允许无惩罚攻击不可见目标并强化暴击伤害，统一技能名及圣诗入门/专家中的引用
thuggery	暴徒手段	T.GAME.TALENT	talents	talent type	preferred	core	以头槌、暴力抗性、恶毒打击和不择手段为主题的技能树类别；与 assassination“暗杀”区分，叙述语境可按句义译作“暴力”
Curse of Defenselessness	无防备诅咒	T.GAME.TALENT	talents	talent name	preferred	core	堕落系诅咒技能；降低目标闪避与所有豁免，使其难以防御，不写作含义宽泛的“衰竭诅咒”
Reality Breach	现实切裂	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 科技法术技能名；统一技能标题、施放条件和相关技能说明中的引用
Medical Injector	医疗注射器	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 药剂注射技能与植入物选择项名称；统一为“医疗注射器”，不写作“药物注射器”
Time Shield	时间盾	T.GAME.TALENT	talents	talent name	preferred	core	时空静止系技能及同名状态；统一技能说明与异常效果中的引用，并与 Temporal Shield“时光之盾”区分
Giant Leap	巨人飞跃	T.GAME.TALENT	talents	talent name	preferred	core	力量系奥义及骷髅王战士技能；跳向目标、落地造成范围伤害与眩晕，并解除自身震慑、眩晕和定身，不误作践踏
You Shall Be My Weapon!	你将成为我的武器！	T.GAME.TALENT	talents	talent name	preferred	core	力量系奥义及骷髅王骨巨人技能；重击、击退并震慑目标，保留对敌人说话的标题语气
Bone Grab	白骨之握	T.GAME.TALENT	talents	talent name	preferred	core	白骨系抓取技能；将目标拉近或推远并定身，统一技能名与抵抗传送日志，不与 Bone Spear“白骨之矛”混淆
Impaler Shell	穿刺弹	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 蒸汽枪弹药技能及材质等级名称模板；Impaler 表示穿刺，不写作“冲击弹”
Twilit Echoes	微光回响	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 黄昏系技能；光系伤害造成减速，暗影伤害生成可由后续伤害刷新的地块效果，统一重复运行时键及状态说明
Probability Travel	次元移动	T.GAME.TALENT	talents	talent name	preferred	core	时空系概率旅行技能；通过概率效应穿越墙壁，统一技能名、状态名及异常名称，不写作“相位移动”或直译为“概率移动”
Temporal Clone	时空复制	T.GAME.TALENT	talents	talent name	preferred	core	时空系复制技能；统一技能标题及异常名称；普通名词 temporal clone 可按实体语境译作“时空克隆体”
Searing Sight	灼热之视	T.GAME.TALENT	talents	talent name	preferred	core	光辉系技能；每回合灼烧光辉范围内敌人并可能使其眩晕且致盲，不写作“灼烧/灼热之矛”
Searing Sight	灼热之视	T.GAME.TALENT	talents	tformat	preferred	core	灼热之视在增益效果与职业进阶说明中的引用
Searing Sight	灼热之视	T.GAME.TALENT	talents	_t	preferred	core	灼热之视在职业进阶解锁文本中的引用
Poisonous Crawl	剧毒攀附	T.GAME.TALENT	talents	talent name	preferred	core	生物攀附到目标身上并以毒液覆盖目标的技能；crawl 指攀附动作，不作“爪”
Acidic Crawl	酸蚀攀附	T.GAME.TALENT	talents	talent name	preferred	core	生物攀附到目标身上并以酸液覆盖目标的技能；与 Poisonous Crawl 成对，不作“酸爪”
Jumpgate Two	跃迁之门II	T.GAME.TALENT	talents	talent name	preferred	core	暮光系第二座跃迁之门技能；保留罗马数字 II，并与其传送技能保持前缀一致
Jumpgate Two: Teleport To	跃迁之门II：传送	T.GAME.TALENT	talents	talent name	preferred	core	传送至第二座跃迁之门的技能；不写作“跃迁之门：传送II”
Frost Infusion	冰霜充能	T.GAME.TALENT	talents	talent name	preferred	core	炼金术师为炸弹注入寒冷伤害的持续技能；说明引用中不写作“寒冰充能”
Frost Infusion	冰霜充能	T.GAME.TALENT	talents	tformat	preferred	core	技能说明中对同名持续技能的引用；与 talent name 保持一致
Hiemal Shield	寒冬护盾	T.GAME.TALENT	talents	talent name	preferred	core	荒芜之地系寒冰护盾技能专名；统一技能名及说明引用
hiemal shield	寒冬护盾	T.GAME.TALENT	talents	tformat	preferred	core	技能说明中的小写专名引用；不写作“寒冰护盾”
Evasive Shots	闪避射击	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 枪手闪避反击技能；名称保留 evasive 的闪避语义，不作“反击射击”
Flamethrower	火焰喷射器	T.GAME.TALENT	talents	talent name	preferred	dlc	Embers of Rage 重装武器技能名；统一多个技能入口
Flamethrower	火焰喷射器	T.GAME.TALENT	talents	tformat	preferred	dlc	重装武器说明中的同名武器引用；与 talent name 保持一致
Trained Reactions	受训反应	T.GAME.TALENT	talents	talent name	preferred	core	杂耍系防御持续技能；强调经过训练形成的反应能力，并统一两个技能定义及相关冷却、触发状态
Anomaly Spacetime Tear	异常：时空裂口	T.GAME.TALENT	talents	talent name	preferred	core	时空异常技能名；在时空结构上撕开裂口，不写作“异常：空间撕裂”
Cannibalize	吞噬	T.GAME.TALENT	talents	talent name	preferred	dlc	possessors 附身系技能：吞噬储备身体以补充当前身体；统一技能名、对话框按钮与描述，不写作“合并”
Writhing Psionic Mass	扭动灵能团	T.GAME.TALENT	talents	talent name	preferred	dlc	possessors 深恐系技能：身体周围扭动的灵能团块；统一技能名与状态串，不写作“扭曲装甲”
Berserker	狂战士	T.GAME.CLASS	classes	birth descriptor name	existing	core
Archer	弓箭手	T.GAME.CLASS	classes	birth descriptor name	existing	core
Rogue	盗贼	T.GAME.CLASS	classes	birth descriptor name	existing	core
Warrior	战士系	T.GAME.CLASS	classes	birth descriptor name	existing	core	职业描述中使用“战士系”
Mage	法师系	T.GAME.CLASS	classes	birth descriptor name	existing	core	职业描述中使用“法师系”
Arcane Blade	奥术之刃	T.GAME.CLASS	classes	birth descriptor name	existing	core
Sun Paladin	太阳骑士	T.GAME.CLASS	classes	birth descriptor name	existing	core
Anorithil	星月术士	T.GAME.CLASS	classes	birth descriptor name	existing	core
Doomed	末日使者	T.GAME.CLASS	classes	birth descriptor name	existing	core
Cursed	被诅咒者	T.GAME.CLASS	classes	birth descriptor name	existing	core
Reaver	收割者	T.GAME.CLASS	classes	birth descriptor name	existing	core
Corruptor	腐化者	T.GAME.CLASS	classes	birth descriptor name	existing	core
Oozemancer	软泥使	T.GAME.CLASS	classes	birth descriptor name	existing	core
Wyrmic	龙战士	T.GAME.CLASS	classes	birth descriptor name	existing	core
Stone Warden	岩石守卫	T.GAME.CLASS	classes	birth descriptor name	existing	core
Temporal Warden	时空守卫	T.GAME.CLASS	classes	birth descriptor name	existing	core
Paradox Mage	时空法师	T.GAME.CLASS	classes	birth descriptor name	existing	core
Alchemist	炼金术师	T.GAME.CLASS	classes	birth descriptor name	existing	core
Necromancer	死灵法师	T.GAME.CLASS	classes	birth descriptor name	existing	core
Summoner	召唤师	T.GAME.CLASS	classes	birth descriptor name	existing	core
Archmage	元素法师	T.GAME.CLASS	classes	birth descriptor name	existing	core
Brawler	格斗家	T.GAME.CLASS	classes	birth descriptor name	existing	core
Bulwark	盾战士	T.GAME.CLASS	classes	birth descriptor name	existing	core
Celestial	天空系	T.GAME.CLASS	classes	birth descriptor name	existing	core	职业类别名
Chronomancer	时空系	T.GAME.CLASS	classes	birth descriptor name	existing	core	职业类别名
Defiler	堕落系	T.GAME.CLASS	classes	birth descriptor name	existing	core	职业类别名
Marauder	掠夺者	T.GAME.CLASS	classes	birth descriptor name	existing	core
Mindslayer	心灵杀手	T.GAME.CLASS	classes	birth descriptor name	existing	core
Psionic	灵能系	T.GAME.CLASS	classes	birth descriptor name	existing	core	职业类别名
Shadowblade	影舞者	T.GAME.CLASS	classes	birth descriptor name	existing	core
Skirmisher	散兵	T.GAME.CLASS	classes	birth descriptor name	existing	core
Solipsist	织梦者	T.GAME.CLASS	classes	birth descriptor name	existing	core
Wilder	野性系	T.GAME.CLASS	classes	birth descriptor name	existing	core	职业类别名
Annihilator	歼灭者	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	兽人战役职业
Cultist of Entropy	熵教徒	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	Cults of Entropy 职业
Demonologist	恶魔使者	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	Ashes of Urh'Rok 职业
Demented	疯狂系	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	Cults of Entropy 职业类别名
Doombringer	毁灭使者	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	Ashes of Urh'Rok 职业
Empyreal	高天者	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	兽人战役职业
Possessor	支配者	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	Possessors 职业
Sawbutcher	链锯屠夫	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	兽人战役职业
Writhing One	蜿蜒怪人	T.GAME.CLASS	classes	birth descriptor name	existing	dlc	Cults of Entropy 职业
Tinker	工匠系	T.GAME.CLASS	classes	birth descriptor name	existing	dlc
Gunslinger	枪手	T.GAME.CLASS	classes	birth descriptor name	existing	dlc
Psyshot	灵能射手	T.GAME.CLASS	classes	birth descriptor name	existing	dlc
Stamina	体力值	T.GAME.RESOURCE	resources	_t	existing	core
Mana	法力值	T.GAME.RESOURCE	resources	_t	existing	core
Equilibrium	失衡值	T.GAME.RESOURCE	resources	_t	existing	core
Vim	活力值	T.GAME.RESOURCE	resources	_t	existing	core
Paradox	紊乱值	T.GAME.RESOURCE	resources	_t	existing	core
Psi	灵能值	T.GAME.RESOURCE	resources	_t	existing	core
Insanity	疯狂值	T.GAME.RESOURCE	resources	_t	existing	dlc	Cults of Entropy 角色资源
Steam	蒸汽	T.GAME.RESOURCE	resources	_t	existing	dlc	Embers of Rage 角色资源
Steam each turn: 	每回合蒸汽回复：	T.GAME.RESOURCE	resources	_t	existing	dlc	Embers of Rage 界面标签；保留源码尾随空格
Maximum steam: 	蒸汽容量：	T.GAME.RESOURCE	resources	_t	existing	dlc	Embers of Rage 界面标签；保留源码尾随空格
Heavy Ammunition	重装武器弹药	T.GAME.RESOURCE	resources	_t	preferred	dlc	Embers of Rage 重装武器消耗的专用弹药；与同系提示语统一
Hate	仇恨值	T.GAME.RESOURCE	resources	nil	preferred	core	诅咒系职业资源；技能描述中统一不用“怒气”
armours	护甲	T.GAME.ENTITY	items	nil	existing	core	复数实体类别
mainhand	主手	T.GAME.ENTITY	items	nil	existing	core
offhand	副手	T.GAME.ENTITY	items	nil	existing	core
weapons	武器	T.GAME.ENTITY	items	nil	existing	core
armor	护甲	T.GAME.ENTITY	items	entity type	existing	global
ammo	弹药	T.GAME.ENTITY	items	entity type	existing	dlc
book	书	T.GAME.ENTITY	items	entity type	existing	global
charm	护符	T.GAME.ENTITY	items	entity type	existing	global
potion	药水	T.GAME.ENTITY	items	entity type	existing	global
scroll	卷轴	T.GAME.ENTITY	items	entity type	existing	global
weapon	武器	T.GAME.ENTITY	items	entity type	existing	global	与复数 weapons 区分
steamgun	蒸汽枪	T.GAME.ENTITY	items	entity subtype	existing	dlc
staff	法杖	T.GAME.ENTITY	items	entity subtype	existing	global
tome	书册	T.GAME.ENTITY	items	entity subtype	existing	global
light	轻甲	T.GAME.ENTITY	items	entity subtype	existing	core	装备重量语境；不要与伤害类型“光系”合并
Spellblaze Crystal	魔法大爆炸水晶	T.GAME.ENTITY	items	entity name	existing	core	任务目标与实体名称统一
Choker of Dread	噩灵护符	T.GAME.ENTITY	items	entity name	preferred	core	与 Dread 实体名称保持一致
Infusion of Wild Growth	纹身：野性生长	T.GAME.ENTITY	items	entity name	preferred	core	与 Wild Growth 技能名统一
wild infusion	野性纹身	T.GAME.ENTITY	items	entity name	preferred	core	物品实体名称；与 Wild infusion 技能名统一
acid wave rune	酸浪符文	T.GAME.ENTITY	items	entity name	preferred	core	物品实体名称；与 Acid Wave 技能名统一
biting gale rune	冰风符文	T.GAME.ENTITY	items	entity name	preferred	core	物品实体名称；与 Biting Gale 技能名统一
manasurge rune	法力涌动符文	T.GAME.ENTITY	items	entity name	preferred	core	物品实体名称；与 Manasurge 技能名统一
tinker	蒸汽工具	T.GAME.ENTITY	items	entity type	existing	dlc	Embers of Rage 实体类型
flesh	肉	T.GAME.ENTITY	items	entity type	existing	dlc	Embers of Rage 实体类型
steamsaw	蒸汽链锯	T.GAME.ENTITY	items	entity subtype	existing	dlc	Embers of Rage 实体子类型
Brilliant Auto-loading Orc Expeller	精良的自动装填式兽人驱逐装置	T.GAME.ENTITY	items	entity name	existing	dlc	Embers of Rage 商品实体名；重复运行时键统一
Viral Injector	病毒注射器	T.GAME.ENTITY	items	_t	existing	dlc	Embers of Rage 医疗工艺物名称；区别于 Viral grooves
vial of wight ectoplasm	一瓶尸妖灵质	T.GAME.ENTITY	items	entity name	preferred	core	炼金材料名称；ectoplasm 在奇幻亡灵语境中译作“灵质”，不是血浆
Deflection Field	偏转力场仪	T.GAME.ENTITY	items	_t	preferred	dlc	Embers of Rage 腰带工匠物名称；以磁力偏转攻击，统一物品标题与材质等级名称模板，不写作“折射力场仪”
Shocking Edge	电击之刃	T.GAME.ENTITY	items	_t	preferred	dlc	Embers of Rage 武器工匠物名称；统一物品标题、材质等级名称模板及说明引用，与 Shocking Touch“电击之触”区分
Ureslak's Focus	乌瑞斯拉克的焦点	T.GAME.ENTITY	items	entity name	preferred	dlc	Embers of Rage 乌瑞斯拉克掉落的晶化龙心神器；Focus 按物品名译作“焦点”，不误作 Will“意志”
medical injector implant	医疗注射器植入体	T.GAME.ENTITY	items	entity name	preferred	dlc	Embers of Rage 药剂配套植入体；统一实体名与各药剂说明中的引用
medical injector	医疗注射器	T.GAME.ENTITY	items	_t	preferred	dlc	Embers of Rage 用于施用药剂的通用装置；统一实体说明、格式文本与日志中的引用，不写作“医用/药物注射器”
Rod of Recall	回归之杖	T.GAME.ENTITY	items	entity name	preferred	core	核心传送工具实体名；统一物品标题、任务、对话、成就与日志中的引用，不写作“召回之杖”或“回城之杖”
Recall Portal	召回传送门	T.GAME.ENTITY	items	_t	preferred	core	护送任务终点设施；统一任务目标、完成日志与实体标题，不写作“回归传送门”
exploratory farportal	探索用远古传送门	T.GAME.ENTITY	items	_t	preferred	core	夏·图尔堡垒用于前往随机探索区域的远古传送门；与普通 farportal 区分，统一设施、任务与警告文本中的引用
Gloryhammer	光荣之锤	T.GAME.ENTITY	items	_t	preferred	dlc	Embers of Rage 神器“激光驱动的巨型粉碎器”的绰号；统一物品描述、充能日志与技能说明，不简写为“光锤”
Ablative Armour	烧蚀装甲	T.GAME.ENTITY	items	_t	preferred	dlc	Embers of Rage 护甲工匠物；通过牺牲涂层抵御重击，区别于 Reactive Armor“反应式装甲”，同步材质等级名称模板
Payload	有效载荷	T.GAME.ENTITY	items	entity name	preferred	dlc	Embers of Rage 蒸汽枪工匠物；指武器承载的爆炸载荷，统一物品名、工匠项目与配方名称，不写作结构力学语境的“荷载”
psychoportation beacon	精神传送信标	T.GAME.ENTITY	items	nil	preferred	dlc	Embers of Rage 雪人援军的灵能传送装置；统一任务说明、提取日志与“雪人精神传送信标”物品名，不写作机械语境的“传动装置”
schematic	配方	T.GAME.ENTITY	items	nil	preferred	dlc	Embers of Rage 工匠物学习配方；统一实体子类型、说明、学习日志和配方物品名，不使用孤立的“设计图”
d.steel	矮人钢	T.GAME.ENTITY	items	entity short_name	preferred	global	dwarven-steel 的界面短名；与完整材质名“矮人钢”统一，不误作表示精炼钢材的“精钢”
stralite	蓝锆石	T.GAME.ENTITY	items	nil	preferred	global	高阶金属材质名；统一装备全名、材质短名、材料块及叙事引用，不使用少数旧条目的“蓝皓石”
mastercraft	大师级	T.GAME.ENTITY	items	_t	preferred	dlc	Embers of Rage 工匠物品质前缀；与 poison groove、viral injector、focus lens 等名称模板组合时使用定语形式，不简写为名词“大师”
Frost Salve	寒霜药剂	T.GAME.ENTITY	items	_t	preferred	dlc	Embers of Rage 医疗注射器药剂及同名增益；统一物品名、状态名和使用日志，不写作“冰霜药剂”
Blood-Runed Athame	血符仪式匕首	T.GAME.ENTITY	items	entity name	preferred	core	开启传送门所需的血符仪式匕首；athame 是仪式刀具，不作“祭剑”
Athame	仪式匕首	T.GAME.ENTITY	items	_t	preferred	core	句中首字母大写的仪式匕首引用；与 Blood-Runed Athame 保持一致
athame	仪式匕首	T.GAME.ENTITY	items	_t	preferred	core	仪式匕首通用名；不作“祭剑”或“祭祀短剑”
throwing knives	飞刀	T.GAME.ENTITY	items	talent type	preferred	core	灵巧系远程投掷武器类别；在技能说明中与普通匕首 knives 并列
throwing knives	飞刀	T.GAME.ENTITY	items	tformat	preferred	core	技能机制说明中的投掷匕首；沿用飞刀类别名
corrupted	腐化	T.GAME.EFFECT	creatures	effect subtype	preferred	global	状态效果语境
steamtech	蒸汽科技	T.GAME.TALENT_CATEGORY	creatures	talent category	existing	dlc
animal	动物	T.GAME.ENTITY	creatures	entity type	existing	global
construct	构装体	T.GAME.ENTITY	creatures	entity type	preferred	global	机械或魔法制造的生物实体类型；与种族 Construct“构装生物”区分，不作“机关”
demon	恶魔	T.GAME.ENTITY	creatures	entity type	existing	global
dragon	龙	T.GAME.ENTITY	creatures	entity type	existing	global
elemental	元素	T.GAME.ENTITY	creatures	entity type	existing	global
giant	巨人	T.GAME.ENTITY	creatures	entity type	existing	global
horror	恐魔	T.GAME.ENTITY	creatures	entity type	existing	global
humanoid	人形生物	T.GAME.ENTITY	creatures	entity type	existing	global
insect	昆虫	T.GAME.ENTITY	creatures	entity type	existing	global
undead	亡灵	T.GAME.ENTITY	creatures	entity type	existing	global
vermin	害虫	T.GAME.ENTITY	creatures	entity type	existing	global
void	虚空	T.GAME.ENTITY	creatures	entity type	existing	global
human	人类	T.GAME.ENTITY	creatures	entity subtype	existing	global	生物实体子类型
elf	精灵	T.GAME.ENTITY	creatures	entity subtype	existing	global	生物实体子类型
orc	兽人	T.GAME.ENTITY	creatures	entity subtype	existing	global	生物实体子类型
halfling	半身人	T.GAME.ENTITY	creatures	entity subtype	existing	global	生物实体子类型
dwarf	矮人	T.GAME.ENTITY	creatures	entity subtype	existing	global	生物实体子类型
golem	傀儡	T.GAME.ENTITY	creatures	entity subtype	existing	global
ghost	幽灵	T.GAME.ENTITY	creatures	entity subtype	existing	global
troll	巨魔	T.GAME.ENTITY	creatures	entity subtype	existing	global
#rng# the Invoker	#rng#祈唤者	T.GAME.ENTITY	creatures	_t	preferred	core	怪物称号；与译文一致，保留 #rng# 标记在前的源文顺序
eldritch	艾尔德里奇	T.GAME.ENTITY	creatures	entity subtype	review	global	1.8beta 的 entity subtype 统一为“骇异”；“艾尔德里奇”保留为历史译法
eldritch	骇异	T.GAME.ENTITY	creatures	entity subtype	preferred	global	1.8beta 在核心和 Cults of Entropy 中统一使用
dread	噩灵	T.GAME.ENTITY	creatures	entity name	preferred	core	Dread 召唤物实体
dreadmaster	噩灵之王	T.GAME.ENTITY	creatures	entity name	preferred	core	Dreadmaster 召唤物实体
corrupted	腐化	T.GAME.ENTITY	creatures	entity subtype	preferred	global	实体子类型语境
radiant horror	光芒恐魔	T.GAME.ENTITY	creatures	entity name	preferred	core	核心实体名称；与 1.8beta 的实体译法一致，描述性复数文本仍按语境处理
hummerhorn	大黄蜂	T.GAME.ENTITY	creatures	entity name	preferred	core	核心实体名称；配方材料名与任务说明统一使用
luminous horror	金色恐魔	T.GAME.ENTITY	creatures	entity name	preferred	core	核心实体名称；与 radiant horror“光芒恐魔”区分
vampire lord	吸血鬼领主	T.GAME.ENTITY	creatures	entity name	preferred	core	核心实体名称；与译文统一（2026-08 批次统一为吸血鬼领主），配方材料沿用同一译名
mechanical	机械	T.GAME.ENTITY	creatures	entity type	existing	dlc	Embers of Rage 实体类型
natural	自然	T.GAME.ENTITY	creatures	entity type	preferred	core	自然类陷阱的实体类型；entity keyword 语境可指“自然主义者”
reptile	爬行动物	T.GAME.ENTITY	creatures	entity type	existing	dlc	Embers of Rage 实体类型
steamtech	蒸汽科技	T.GAME.ENTITY	creatures	entity subtype	existing	dlc	Embers of Rage 实体子类型
